"","AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","Genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
"62",126238,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126238","Canthigaster","Swainson, 1839","accepted",NA,180,"Genus",126238,"Canthigaster","Swainson, 1839",125612,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Tetraodontidae","Canthigaster","Froese, R. and D. Pauly. Editors. (2022). FishBase. Canthigaster Swainson, 1839. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126238 on 2022-09-01","urn:lsid:marinespecies.org:taxname:126238",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"63",137928,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137928","Elysia","Risso, 1818","accepted",NA,180,"Genus",137928,"Elysia","Risso, 1818",411960,"Animalia","Mollusca","Gastropoda",NA,"Plakobranchidae","Elysia","MolluscaBase eds. (2022). MolluscaBase. Elysia Risso, 1818. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137928 on 2022-09-01","urn:lsid:marinespecies.org:taxname:137928",1,NA,NA,NA,NA,"exact","2017-12-09T06:09:23.267Z"
"64",268807,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268807","Cochleoceps","Whitley, 1943","accepted",NA,180,"Genus",268807,"Cochleoceps","Whitley, 1943",154745,"Animalia","Chordata","Actinopteri","Gobiesociformes","Gobiesocidae","Cochleoceps","Froese, R. and D. Pauly. Editors. (2022). FishBase. Cochleoceps Whitley, 1943. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268807 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268807",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",205067,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=205067","Anoplocapros","Kaup, 1855","accepted",NA,180,"Genus",205067,"Anoplocapros","Kaup, 1855",267041,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Aracanidae","Anoplocapros","Froese, R. and D. Pauly. Editors. (2022). FishBase. Anoplocapros Kaup, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=205067 on 2022-09-01","urn:lsid:marinespecies.org:taxname:205067",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"67",138042,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138042","Okenia","Menke, 1830","accepted",NA,180,"Genus",138042,"Okenia","Menke, 1830",174,"Animalia","Mollusca","Gastropoda","Nudibranchia","Goniodorididae","Okenia","MolluscaBase eds. (2022). MolluscaBase. Okenia Menke, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138042 on 2022-09-01","urn:lsid:marinespecies.org:taxname:138042",1,1,NA,NA,NA,"exact","2017-11-25T04:06:11.693Z"
"68",206186,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206186","Plotosus","Lacepède, 1803","accepted",NA,180,"Genus",206186,"Plotosus","Lacepède, 1803",154425,"Animalia","Chordata","Actinopteri","Siluriformes","Plotosidae","Plotosus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Plotosus Lacepède, 1803. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206186 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206186",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"69",126019,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=126019","Coris","Lacepède, 1801","accepted",NA,180,"Genus",126019,"Coris","Lacepède, 1801",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Coris","Froese, R. and D. Pauly. Editors. (2022). FishBase. Coris Lacepède, 1801. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=126019 on 2022-09-01","urn:lsid:marinespecies.org:taxname:126019",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"70",204590,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204590","Cirrhitichthys","Bleeker, 1857","accepted",NA,180,"Genus",204590,"Cirrhitichthys","Bleeker, 1857",151475,"Animalia","Chordata","Actinopteri","Centrarchiformes","Cirrhitidae","Cirrhitichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Cirrhitichthys Bleeker, 1857. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204590 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204590",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"71",138098,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=138098","Jorunna","Bergh, 1876","accepted",NA,180,"Genus",138098,"Jorunna","Bergh, 1876",1761,"Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Jorunna","MolluscaBase eds. (2022). MolluscaBase. Jorunna Bergh, 1876. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=138098 on 2022-09-01","urn:lsid:marinespecies.org:taxname:138098",1,NA,NA,NA,NA,"exact","2020-01-13T19:10:24.897Z"
"72",255068,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=255068","Uniophora","Gray, 1840","accepted",NA,180,"Genus",255068,"Uniophora","Gray, 1840",152515,"Animalia","Echinodermata","Asteroidea","Forcipulatida","Stichasteridae","Uniophora","Mah, C.L. (2022). World Asteroidea Database. Uniophora Gray, 1840. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=255068 on 2022-09-01","urn:lsid:marinespecies.org:taxname:255068",1,0,0,0,0,"exact","2021-05-09T07:10:18.620Z"
"73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",123394,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=123394","Centrostephanus","Peters, 1855","accepted",NA,180,"Genus",123394,"Centrostephanus","Peters, 1855",123163,"Animalia","Echinodermata","Echinoidea","Diadematoida","Diadematidae","Centrostephanus","Kroh, A.; Mooi, R. (2022). World Echinoidea Database. Centrostephanus Peters, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=123394 on 2022-09-01","urn:lsid:marinespecies.org:taxname:123394",1,0,0,0,0,"exact","2010-09-06T12:28:48.800Z"
"75",267231,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=267231","Anthothoe","Carlgren, 1938","accepted",NA,180,"Genus",267231,"Anthothoe","Carlgren, 1938",100681,"Animalia","Cnidaria","Anthozoa","Actiniaria","Sagartiidae","Anthothoe","Rodríguez, E.; Fautin, D; Daly, M. (2022). World List of Actiniaria. Anthothoe Carlgren, 1938. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=267231 on 2022-09-01","urn:lsid:marinespecies.org:taxname:267231",1,NA,NA,NA,NA,"exact","2015-10-06T13:36:17.557Z"
"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",270242,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270242","Paraplesiops","Bleeker, 1875","accepted",NA,180,"Genus",270242,"Paraplesiops","Bleeker, 1875",151769,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Plesiopidae","Paraplesiops","Froese, R. and D. Pauly. Editors. (2022). FishBase. Paraplesiops Bleeker, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270242 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270242",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"78",268355,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268355","Aplodactylus","Valenciennes, 1832","accepted",NA,180,"Genus",268355,"Aplodactylus","Valenciennes, 1832",151476,"Animalia","Chordata","Actinopteri","Centrarchiformes","Aplodactylidae","Aplodactylus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Aplodactylus Valenciennes, 1832. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268355 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268355",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"79",269217,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269217","Girella","Gray, 1835","accepted",NA,180,"Genus",269217,"Girella","Gray, 1835",151776,"Animalia","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Girella","Froese, R. and D. Pauly. Editors. (2022). FishBase. Girella Gray, 1835. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269217 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269217",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"80",268444,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268444","Atypichthys","Günther, 1862","accepted",NA,180,"Genus",268444,"Atypichthys","Günther, 1862",151781,"Animalia","Chordata","Actinopteri","Centrarchiformes","Kyphosidae","Atypichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Atypichthys Günther, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268444 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268444",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"81",268988,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268988","Dinolestes","Klunzinger, 1872","accepted",NA,180,"Genus",268988,"Dinolestes","Klunzinger, 1872",151446,"Animalia","Chordata","Actinopteri","Acropomatiformes","Dinolestidae","Dinolestes","Froese, R. and D. Pauly. Editors. (2022). FishBase. Dinolestes Klunzinger, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268988 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268988",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"82",246222,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=246222","Arctides","Holthuis, 1960","accepted",NA,180,"Genus",246222,"Arctides","Holthuis, 1960",382772,"Animalia","Arthropoda","Malacostraca","Decapoda","Scyllaridae","Arctides","WoRMS (2022). Arctides Holthuis, 1960. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=246222 on 2022-09-01","urn:lsid:marinespecies.org:taxname:246222",1,NA,NA,NA,NA,"exact","2020-10-11T15:06:18.187Z"
"83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",270833,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270833","Schuettea","Steindachner, 1866","accepted",NA,180,"Genus",270833,"Schuettea","Steindachner, 1866",151469,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Monodactylidae","Schuettea","Froese, R. and D. Pauly. Editors. (2022). FishBase. Schuettea Steindachner, 1866. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270833 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270833",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"86",296805,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=296805","Heteroscarus","Castelnau, 1872","unaccepted",NA,180,"Genus",270066,"Odax","Valenciennes, 1840",151387,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Odacidae","Heteroscarus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Heteroscarus Castelnau, 1872. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=296805 on 2022-09-01","urn:lsid:marinespecies.org:taxname:296805",1,0,0,0,NA,"exact","2015-04-23T06:36:07.833Z"
"87",271192,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=271192","Upeneichthys","Bleeker, 1855","accepted",NA,180,"Genus",271192,"Upeneichthys","Bleeker, 1855",125547,"Animalia","Chordata","Actinopteri","Mulliformes","Mullidae","Upeneichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Upeneichthys Bleeker, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=271192 on 2022-09-01","urn:lsid:marinespecies.org:taxname:271192",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"88",143999,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=143999","Codium","Stackhouse, 1797","accepted",NA,180,"Genus",143999,"Codium","Stackhouse, 1797",143689,"Plantae","Chlorophyta","Ulvophyceae","Bryopsidales","Codiaceae","Codium","Guiry, M.D. & Guiry, G.M. (2022). AlgaeBase. World-wide electronic publication, National University of Ireland, Galway (taxonomic information republished from AlgaeBase with permission of M.D. Guiry). Codium Stackhouse, 1797. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=143999 on 2022-09-01","urn:lsid:marinespecies.org:taxname:143999",1,NA,NA,NA,NA,"exact","2012-07-04T13:40:04.623Z"
"89",269075,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269075","Enoplosus","Lacepède, 1802","accepted",NA,180,"Genus",269075,"Enoplosus","Lacepède, 1802",151471,"Animalia","Chordata","Actinopteri","Centrarchiformes","Enoplosidae","Enoplosus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Enoplosus Lacepède, 1802. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269075 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269075",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"90",269813,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269813","Mecaenichthys","Whitley, 1929","accepted",NA,180,"Genus",269813,"Mecaenichthys","Whitley, 1929",125553,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Mecaenichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Mecaenichthys Whitley, 1929. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269813 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269813",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"91",206296,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206296","Pteraeolidia","Bergh, 1875","accepted",NA,180,"Genus",206296,"Pteraeolidia","Bergh, 1875",191,"Animalia","Mollusca","Gastropoda","Nudibranchia","Facelinidae","Pteraeolidia","MolluscaBase eds. (2022). MolluscaBase. Pteraeolidia Bergh, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206296 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206296",1,NA,NA,NA,NA,"exact","2020-01-27T18:41:41.517Z"
"92",137659,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137659","Atagema","Gray, 1850","accepted",NA,180,"Genus",137659,"Atagema","Gray, 1850",1761,"Animalia","Mollusca","Gastropoda","Nudibranchia","Discodorididae","Atagema","MolluscaBase eds. (2022). MolluscaBase. Atagema Gray, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137659 on 2022-09-01","urn:lsid:marinespecies.org:taxname:137659",1,NA,NA,NA,NA,"exact","2019-02-13T04:22:26.530Z"
"93",137783,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=137783","Glossodoris","Ehrenberg, 1831","accepted",NA,180,"Genus",137783,"Glossodoris","Ehrenberg, 1831",1370610,"Animalia","Mollusca","Gastropoda","Nudibranchia","Chromodorididae","Glossodoris","MolluscaBase eds. (2022). MolluscaBase. Glossodoris Ehrenberg, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137783 on 2022-09-01","urn:lsid:marinespecies.org:taxname:137783",1,0,0,0,0,"exact","2019-08-25T12:38:01.520Z"
"94",205265,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=205265","Istigobius","Whitley, 1932","accepted",NA,180,"Genus",205265,"Istigobius","Whitley, 1932",267094,"Animalia","Chordata","Actinopteri","Gobiiformes","Gobiidae","Istigobius","Froese, R. and D. Pauly. Editors. (2022). FishBase. Istigobius Whitley, 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=205265 on 2022-09-01","urn:lsid:marinespecies.org:taxname:205265",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"95",268464,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=268464","Austrolabrus","Steindachner, 1884","accepted",NA,180,"Genus",268464,"Austrolabrus","Steindachner, 1884",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Austrolabrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Austrolabrus Steindachner, 1884. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=268464 on 2022-09-01","urn:lsid:marinespecies.org:taxname:268464",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"96",204424,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204424","Phyllodesmium","Ehrenberg, 1831","accepted",NA,180,"Genus",204424,"Phyllodesmium","Ehrenberg, 1831",570862,"Animalia","Mollusca","Gastropoda","Nudibranchia","Myrrhinidae","Phyllodesmium","MolluscaBase eds. (2022). MolluscaBase. Phyllodesmium Ehrenberg, 1831. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204424 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204424",1,NA,NA,NA,NA,"exact","2019-01-23T20:53:09.610Z"
"97",203832,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=203832","Heterodontus","Blainville, 1816","accepted",NA,180,"Genus",203832,"Heterodontus","Blainville, 1816",148802,"Animalia","Chordata","Elasmobranchii","Heterodontiformes","Heterodontidae","Heterodontus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Heterodontus Blainville, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=203832 on 2022-09-01","urn:lsid:marinespecies.org:taxname:203832",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"98",206669,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206669","Acanthopagrus","Peters, 1855","accepted",NA,180,"Genus",206669,"Acanthopagrus","Peters, 1855",125564,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Sparidae","Acanthopagrus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Acanthopagrus Peters, 1855. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206669 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206669",1,1,1,0,NA,"exact","2014-11-21T13:09:37.943Z"
"99",205546,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=205546","Plagiotremus","Gill, 1865","accepted",NA,180,"Genus",205546,"Plagiotremus","Gill, 1865",710669,"Animalia","Chordata","Actinopteri","Blenniiformes","Blenniidae","Plagiotremus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Plagiotremus Gill, 1865. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=205546 on 2022-09-01","urn:lsid:marinespecies.org:taxname:205546",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"100",204707,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204707","Meuschenia","Whitley, 1929","accepted",NA,180,"Genus",204707,"Meuschenia","Whitley, 1929",125610,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Meuschenia","Froese, R. and D. Pauly. Editors. (2022). FishBase. Meuschenia Whitley, 1929. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204707 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204707",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",269133,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269133","Eupetrichthys","Ramsay & Ogilby, 1888","accepted",NA,180,"Genus",269133,"Eupetrichthys","Ramsay & Ogilby, 1888",125541,"Animalia","Chordata","Actinopteri","Eupercaria incertae sedis","Labridae","Eupetrichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Eupetrichthys Ramsay & Ogilby, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269133 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269133",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"103",205230,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=205230","Naso","Lacepède, 1801","accepted",NA,180,"Genus",205230,"Naso","Lacepède, 1801",125515,"Animalia","Chordata","Actinopteri","Acanthuriformes","Acanthuridae","Naso","Froese, R. and D. Pauly. Editors. (2022). FishBase. Naso Lacepède, 1801. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=205230 on 2022-09-01","urn:lsid:marinespecies.org:taxname:205230",1,1,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"104",270300,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270300","Parma","Günther, 1862","accepted",NA,180,"Genus",270300,"Parma","Günther, 1862",125553,"Animalia","Chordata","Actinopteri","Ovalentaria incertae sedis","Pomacentridae","Parma","Froese, R. and D. Pauly. Editors. (2022). FishBase. Parma Günther, 1862. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270300 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270300",1,0,0,0,NA,"exact","2014-12-02T12:48:54.943Z"
"105",269121,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=269121","Eubalichthys","Whitley, 1930","accepted",NA,180,"Genus",269121,"Eubalichthys","Whitley, 1930",125610,"Animalia","Chordata","Actinopteri","Tetraodontiformes","Monacanthidae","Eubalichthys","Froese, R. and D. Pauly. Editors. (2022). FishBase. Eubalichthys Whitley, 1930. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=269121 on 2022-09-01","urn:lsid:marinespecies.org:taxname:269121",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",598651,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=598651","Thylacodes","Guettard, 1770","accepted",NA,180,"Genus",598651,"Thylacodes","Guettard, 1770",23139,"Animalia","Mollusca","Gastropoda","Littorinimorpha","Vermetidae","Thylacodes","MolluscaBase eds. (2022). MolluscaBase. Thylacodes Guettard, 1770. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=598651 on 2022-09-01","urn:lsid:marinespecies.org:taxname:598651",1,0,0,0,0,"exact","2020-05-11T23:21:44.273Z"
"108",204915,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=204915","Parupeneus","Bleeker, 1863","accepted",NA,180,"Genus",204915,"Parupeneus","Bleeker, 1863",125547,"Animalia","Chordata","Actinopteri","Mulliformes","Mullidae","Parupeneus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Parupeneus Bleeker, 1863. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=204915 on 2022-09-01","urn:lsid:marinespecies.org:taxname:204915",1,1,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
"109",103528,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=103528","Botrylloides","Milne Edwards, 1841","accepted",NA,180,"Genus",103528,"Botrylloides","Milne Edwards, 1841",103450,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2022). Ascidiacea World Database. Botrylloides Milne Edwards, 1841. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103528 on 2022-09-01","urn:lsid:marinespecies.org:taxname:103528",1,NA,NA,0,NA,"exact","2007-12-05T10:29:40.987Z"
"110",206071,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=206071","Sabellastarte","Krøyer, 1856","accepted",NA,180,"Genus",206071,"Sabellastarte","Krøyer, 1856",154917,"Animalia","Annelida","Polychaeta","Sabellida","Sabellidae","Sabellastarte","Read, G.; Fauchald, K. (Ed.) (2022). World Polychaeta Database. Sabellastarte Krøyer, 1856. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=206071 on 2022-09-01","urn:lsid:marinespecies.org:taxname:206071",1,0,0,0,0,"exact","2020-08-19T04:15:50.203Z"
"111",793,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=793","Platyhelminthes","Minot, 1876","accepted",NA,30,"Phylum",793,"Platyhelminthes","Minot, 1876",2,"Animalia","Platyhelminthes",NA,NA,NA,NA,"WoRMS (2022). Platyhelminthes. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=793 on 2022-09-01","urn:lsid:marinespecies.org:taxname:793",1,1,1,1,0,"exact","2015-09-18T06:52:49.200Z"
"112",106842,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=106842","Dardanus","Paulson, 1875","accepted",NA,180,"Genus",106842,"Dardanus","Paulson, 1875",1515001,"Animalia","Arthropoda","Malacostraca","Decapoda","Calcinidae","Dardanus","Lemaitre, R.; McLaughlin, P. (2022). World Paguroidea & Lomisoidea Database. Dardanus Paulson, 1875. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106842 on 2022-09-01","urn:lsid:marinespecies.org:taxname:106842",1,0,0,0,NA,"exact","2021-06-13T12:41:46.580Z"
"113",270312,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=270312","Pataecus","Richardson, 1844","accepted",NA,180,"Genus",270312,"Pataecus","Richardson, 1844",154262,"Animalia","Chordata","Actinopteri","Perciformes","Pataecidae","Pataecus","Froese, R. and D. Pauly. Editors. (2022). FishBase. Pataecus Richardson, 1844. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270312 on 2022-09-01","urn:lsid:marinespecies.org:taxname:270312",1,0,0,0,NA,"exact","2014-11-21T13:09:37.943Z"
